file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Assertion Roulette,"{'column': 8, 'line': 18}","  16 |       var cb = after(2, function (err, res, line) {
  69 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 72, 'column': 8, 'index': 2010}","  70 |         })
  71 |
> 72 |         var stream = createLineStream(function (line) {
     |        ^ Global Variable
  73 |           cb(null, null, line)
  74 |         })
  75 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 91, 'column': 10, 'index': 2589}","  89 |       describe('back-compat', function () {
  90 |         it('should accept options object', function (done) {
> 91 |           var cb = after(2, function (err, res, line) {
     |          ^ Global Variable
  92 |             if (err) return done(err)
  93 |             assert(res.text.length > 0)
  94 |             assert.strictEqual(line.substr(0, res.text.length), res.text)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 98, 'column': 10, 'index': 2830}","   96 |           })
   97 |
>  98 |           var stream = createLineStream(function (line) {
      |          ^ Global Variable
   99 |             cb(null, null, line)
  100 |           })
  101 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 108, 'column': 10, 'index': 3130}","  106 |
  107 |         it('should accept format in options for back-compat', function (done) {
> 108 |           var cb = after(2, function (err, res, line) {
      |          ^ Global Variable
  109 |             if (err) return done(err)
  110 |             assert.strictEqual(line, 'GET /')
  111 |             done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 114, 'column': 10, 'index': 3303}","  112 |           })
  113 |
> 114 |           var stream = createLineStream(function (line) {
      |          ^ Global Variable
  115 |             cb(null, null, line)
  116 |           })
  117 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 124, 'column': 10, 'index': 3636}","  122 |
  123 |         it('should accept format function in options for back-compat', function (done) {
> 124 |           var cb = after(2, function (err, res, line) {
      |          ^ Global Variable
  125 |             if (err) return done(err)
  126 |             assert.strictEqual(line, 'apple')
  127 |             done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 130, 'column': 10, 'index': 3809}","  128 |           })
  129 |
> 130 |           var stream = createLineStream(function (line) {
      |          ^ Global Variable
  131 |             cb(null, null, line)
  132 |           })
  133 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 157, 'column': 8, 'index': 4439}","  155 |
  156 |       it('should default to process.stdout', function (done) {
> 157 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  158 |           if (err) return done(err)
  159 |           assert(res.text.length > 0)
  160 |           assert.strictEqual(line.substr(0, res.text.length), res.text)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 164, 'column': 8, 'index': 4668}","  162 |         })
  163 |
> 164 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  165 |           cb(null, null, line)
  166 |         })
  167 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 178, 'column': 8, 'index': 5040}","  176 |
  177 |       it('should set stream to write logs to', function (done) {
> 178 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  179 |           if (err) return done(err)
  180 |           assert(res.text.length > 0)
  181 |           assert.strictEqual(line.substr(0, res.text.length), res.text)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 185, 'column': 8, 'index': 5269}","  183 |         })
  184 |
> 185 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  186 |           cb(null, null, line)
  187 |         })
  188 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 199, 'column': 8, 'index': 5650}","  197 |     describe(':date', function () {
  198 |       it('should get current date in ""web"" format by default', function (done) {
> 199 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  200 |           if (err) return done(err)
  201 |           assert.ok(/^\w{3}, \d{2} \w{3} \d{4} \d{2}:\d{2}:\d{2} GMT$/.test(line))
  202 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 205, 'column': 8, 'index': 5852}","  203 |         })
  204 |
> 205 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  206 |           cb(null, null, line)
  207 |         })
  208 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 215, 'column': 8, 'index': 6137}","  213 |
  214 |       it('should get current date in ""clf"" format', function (done) {
> 215 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  216 |           if (err) return done(err)
  217 |           assert.ok(/^\d{2}\/\w{3}\/\d{4}:\d{2}:\d{2}:\d{2} \+0000$/.test(line))
  218 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 221, 'column': 8, 'index': 6337}","  219 |         })
  220 |
> 221 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  222 |           cb(null, null, line)
  223 |         })
  224 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 231, 'column': 8, 'index': 6627}","  229 |
  230 |       it('should get current date in ""iso"" format', function (done) {
> 231 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  232 |           if (err) return done(err)
  233 |           assert.ok(/^\d{4}-\d{2}-\d{2}T\d{2}:\d{2}:\d{2}(?:\.\d+)?Z$/.test(line))
  234 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 237, 'column': 8, 'index': 6829}","  235 |         })
  236 |
> 237 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  238 |           cb(null, null, line)
  239 |         })
  240 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 247, 'column': 8, 'index': 7119}","  245 |
  246 |       it('should get current date in ""web"" format', function (done) {
> 247 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  248 |           if (err) return done(err)
  249 |           assert.ok(/^\w{3}, \d{2} \w{3} \d{4} \d{2}:\d{2}:\d{2} GMT$/.test(line))
  250 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 253, 'column': 8, 'index': 7321}","  251 |         })
  252 |
> 253 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  254 |           cb(null, null, line)
  255 |         })
  256 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 263, 'column': 8, 'index': 7606}","  261 |
  262 |       it('should be blank for unknown format', function (done) {
> 263 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  264 |           if (err) return done(err)
  265 |           assert.strictEqual(line, '-')
  266 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 269, 'column': 8, 'index': 7765}","  267 |         })
  268 |
> 269 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  270 |           cb(null, null, line)
  271 |         })
  272 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 281, 'column': 8, 'index': 8089}","  279 |     describe(':http-version', function () {
  280 |       it('should be 1.0 or 1.1', function (done) {
> 281 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  282 |           if (err) return done(err)
  283 |           assert.ok(/^1\.[01]$/.test(line))
  284 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 287, 'column': 8, 'index': 8252}","  285 |         })
  286 |
> 287 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  288 |           cb(null, null, line)
  289 |         })
  290 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 299, 'column': 8, 'index': 8577}","  297 |     describe(':req', function () {
  298 |       it('should get request properties', function (done) {
> 299 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  300 |           if (err) return done(err)
  301 |           assert.strictEqual(line, 'me')
  302 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 305, 'column': 8, 'index': 8737}","  303 |         })
  304 |
> 305 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  306 |           cb(null, null, line)
  307 |         })
  308 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 316, 'column': 8, 'index': 9077}","  314 |
  315 |       it('should display all values of array headers', function (done) {
> 316 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  317 |           if (err) return done(err)
  318 |           assert.strictEqual(line, 'foo=bar, fizz=buzz')
  319 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 322, 'column': 8, 'index': 9253}","  320 |         })
  321 |
> 322 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  323 |           cb(null, null, line)
  324 |         })
  325 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 335, 'column': 8, 'index': 9637}","  333 |     describe(':res', function () {
  334 |       it('should get response properties', function (done) {
> 335 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  336 |           if (err) return done(err)
  337 |           assert.strictEqual(line, 'true')
  338 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 341, 'column': 8, 'index': 9799}","  339 |         })
  340 |
> 341 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  342 |           cb(null, null, line)
  343 |         })
  344 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 351, 'column': 8, 'index': 10094}","  349 |
  350 |       it('should display all values of array headers', function (done) {
> 351 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  352 |           if (err) return done(err)
  353 |           assert.strictEqual(line, 'foo, bar')
  354 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 357, 'column': 8, 'index': 10260}","  355 |         })
  356 |
> 357 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  358 |           cb(null, null, line)
  359 |         })
  360 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 361, 'column': 8, 'index': 10359}","  359 |         })
  360 |
> 361 |         var server = createServer(':res[x-keys]', { stream: stream }, function (req, res, next) {
      |        ^ Global Variable
  362 |           res.setHeader('X-Keys', ['foo', 'bar'])
  363 |           next()
  364 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 375, 'column': 8, 'index': 10763}","  373 |     describe(':remote-addr', function () {
  374 |       it('should get remote address', function (done) {
> 375 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  376 |           if (err) return done(err)
  377 |           assert.ok(res.text.length > 0)
  378 |           assert.strictEqual(line, res.text)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 382, 'column': 8, 'index': 10968}","  380 |         })
  381 |
> 382 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  383 |           cb(null, null, line)
  384 |         })
  385 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 392, 'column': 8, 'index': 11247}","  390 |
  391 |       it('should use req.ip if there', function (done) {
> 392 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  393 |           if (err) return done(err)
  394 |           assert.strictEqual(line, '10.0.0.1')
  395 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 398, 'column': 8, 'index': 11413}","  396 |         })
  397 |
> 398 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  399 |           cb(null, null, line)
  400 |         })
  401 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 402, 'column': 8, 'index': 11512}","  400 |         })
  401 |
> 402 |         var server = createServer(':remote-addr', { stream: stream }, null, function (req) {
      |        ^ Global Variable
  403 |           req.ip = '10.0.0.1'
  404 |         })
  405 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 412, 'column': 8, 'index': 11786}","  410 |
  411 |       it('should work on https server', function (done) {
> 412 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  413 |           if (err) return done(err)
  414 |           assert.ok(res.text.length > 0)
  415 |           assert.strictEqual(line, res.text)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 419, 'column': 8, 'index': 11991}","  417 |         })
  418 |
> 419 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  420 |           cb(null, null, line)
  421 |         })
  422 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 423, 'column': 8, 'index': 12090}","  421 |         })
  422 |
> 423 |         var server = createSecureServer(':remote-addr', { stream: stream })
      |        ^ Global Variable
  424 |
  425 |         request(server)
  426 |           .get('/')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 432, 'column': 8, 'index': 12340}","  430 |
  431 |       it('should work when connection: close', function (done) {
> 432 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  433 |           if (err) return done(err)
  434 |           assert.ok(res.text.length > 0)
  435 |           assert.strictEqual(line, res.text)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 439, 'column': 8, 'index': 12545}","  437 |         })
  438 |
> 439 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  440 |           cb(null, null, line)
  441 |         })
  442 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 450, 'column': 8, 'index': 12875}","  448 |
  449 |       it('should work when connection: keep-alive', function (done) {
> 450 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  451 |           if (err) return done(err)
  452 |           assert.ok(res.text.length > 0)
  453 |           assert.strictEqual(line, res.text)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 459, 'column': 8, 'index': 13132}","  457 |         })
  458 |
> 459 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  460 |           cb(null, null, line)
  461 |         })
  462 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 463, 'column': 8, 'index': 13231}","  461 |         })
  462 |
> 463 |         var server = createServer(':remote-addr', { stream: stream }, function (req, res, next) {
      |        ^ Global Variable
  464 |           delete req._remoteAddress
  465 |           next()
  466 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 475, 'column': 8, 'index': 13593}","  473 |
  474 |       it('should work when req.ip is a getter', function (done) {
> 475 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  476 |           if (err) return done(err)
  477 |           assert.strictEqual(line, '10.0.0.1')
  478 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 481, 'column': 8, 'index': 13759}","  479 |         })
  480 |
> 481 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  482 |           cb(null, null, line)
  483 |         })
  484 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 485, 'column': 8, 'index': 13858}","  483 |         })
  484 |
> 485 |         var server = createServer(':remote-addr', { stream: stream }, null, function (req) {
      |        ^ Global Variable
  486 |           Object.defineProperty(req, 'ip', {
  487 |             get: function () { return req.connection.remoteAddress ? '10.0.0.1' : undefined }
  488 |           })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 498, 'column': 8, 'index': 14306}","  496 |
  497 |       it('should not fail if req.connection missing', function (done) {
> 498 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  499 |           if (err) return done(err)
  500 |           assert.ok(res.text.length > 0)
  501 |           assert.strictEqual(line, res.text)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 507, 'column': 8, 'index': 14563}","  505 |         })
  506 |
> 507 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  508 |           cb(null, null, line)
  509 |         })
  510 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 511, 'column': 8, 'index': 14662}","  509 |         })
  510 |
> 511 |         var server = createServer(':remote-addr', { stream: stream }, null, function (req) {
      |        ^ Global Variable
  512 |           delete req.connection
  513 |         })
  514 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 524, 'column': 8, 'index': 15044}","  522 |     describe(':remote-user', function () {
  523 |       it('should be empty if none present', function (done) {
> 524 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  525 |           if (err) return done(err)
  526 |           assert.strictEqual(line, '-')
  527 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 530, 'column': 8, 'index': 15203}","  528 |         })
  529 |
> 530 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  531 |           cb(null, null, line)
  532 |         })
  533 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 540, 'column': 8, 'index': 15490}","  538 |
  539 |       it('should support Basic authorization', function (done) {
> 540 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  541 |           if (err) return done(err)
  542 |           assert.strictEqual(line, 'tj')
  543 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 546, 'column': 8, 'index': 15650}","  544 |         })
  545 |
> 546 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  547 |           cb(null, null, line)
  548 |         })
  549 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 557, 'column': 8, 'index': 15999}","  555 |
  556 |       it('should be empty for empty Basic authorization user', function (done) {
> 557 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  558 |           if (err) return done(err)
  559 |           assert.strictEqual(line, '-')
  560 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 563, 'column': 8, 'index': 16158}","  561 |         })
  562 |
> 563 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  564 |           cb(null, null, line)
  565 |         })
  566 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 576, 'column': 8, 'index': 16534}","  574 |     describe(':response-time', function () {
  575 |       it('should be in milliseconds', function (done) {
> 576 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  577 |           if (err) return done(err)
  578 |           var end = Date.now()
  579 |           var ms = parseFloat(line)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 578, 'column': 10, 'index': 16626}","  576 |         var cb = after(2, function (err, res, line) {
  577 |           if (err) return done(err)
> 578 |           var end = Date.now()
      |          ^ Global Variable
  579 |           var ms = parseFloat(line)
  580 |           assert(ms > 0)
  581 |           assert(ms < end - start + 1)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 579, 'column': 10, 'index': 16657}","  577 |           if (err) return done(err)
  578 |           var end = Date.now()
> 579 |           var ms = parseFloat(line)
      |          ^ Global Variable
  580 |           assert(ms > 0)
  581 |           assert(ms < end - start + 1)
  582 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 585, 'column': 8, 'index': 16784}","  583 |         })
  584 |
> 585 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  586 |           cb(null, null, line)
  587 |         })
  588 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 589, 'column': 8, 'index': 16883}","  587 |         })
  588 |
> 589 |         var start = Date.now()
      |        ^ Global Variable
  590 |
  591 |         request(createServer(':response-time', { stream: stream }))
  592 |           .get('/')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 597, 'column': 8, 'index': 17106}","  595 |
  596 |       it('should have three digits by default', function (done) {
> 597 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  598 |           if (err) return done(err)
  599 |           assert.ok(/^[0-9]+\.[0-9]{3}$/.test(line))
  600 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 603, 'column': 8, 'index': 17278}","  601 |         })
  602 |
> 603 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  604 |           cb(null, null, line)
  605 |         })
  606 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 613, 'column': 8, 'index': 17574}","  611 |
  612 |       it('should have five digits with argument ""5""', function (done) {
> 613 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  614 |           if (err) return done(err)
  615 |           assert.ok(/^[0-9]+\.[0-9]{5}$/.test(line))
  616 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 619, 'column': 8, 'index': 17746}","  617 |         })
  618 |
> 619 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  620 |           cb(null, null, line)
  621 |         })
  622 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 629, 'column': 8, 'index': 18043}","  627 |
  628 |       it('should have no digits with argument ""0""', function (done) {
> 629 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  630 |           if (err) return done(err)
  631 |           assert.ok(/^[0-9]+$/.test(line))
  632 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 635, 'column': 8, 'index': 18205}","  633 |         })
  634 |
> 635 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  636 |           cb(null, null, line)
  637 |         })
  638 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 645, 'column': 8, 'index': 18501}","  643 |
  644 |       it('should not include response write time', function (done) {
> 645 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  646 |           if (err) return done(err)
  647 |           var end = Date.now()
  648 |           var ms = parseFloat(line)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 647, 'column': 10, 'index': 18593}","  645 |         var cb = after(2, function (err, res, line) {
  646 |           if (err) return done(err)
> 647 |           var end = Date.now()
      |          ^ Global Variable
  648 |           var ms = parseFloat(line)
  649 |           assert(ms > 0)
  650 |           assert(ms < end - start + 1)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 648, 'column': 10, 'index': 18624}","  646 |           if (err) return done(err)
  647 |           var end = Date.now()
> 648 |           var ms = parseFloat(line)
      |          ^ Global Variable
  649 |           assert(ms > 0)
  650 |           assert(ms < end - start + 1)
  651 |           assert(ms < write - start + 1)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 655, 'column': 8, 'index': 18792}","  653 |         })
  654 |
> 655 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  656 |           cb(null, null, line)
  657 |         })
  658 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 659, 'column': 8, 'index': 18891}","  657 |         })
  658 |
> 659 |         var server = createServer(':response-time', { stream: stream }, function (req, res) {
      |        ^ Global Variable
  660 |           res.write('hello, ')
  661 |           write = Date.now()
  662 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 668, 'column': 8, 'index': 19140}","  666 |         })
  667 |
> 668 |         var start = Date.now()
      |        ^ Global Variable
  669 |         var write = null
  670 |
  671 |         request(server)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 669, 'column': 8, 'index': 19171}","  667 |
  668 |         var start = Date.now()
> 669 |         var write = null
      |        ^ Global Variable
  670 |
  671 |         request(server)
  672 |           .get('/')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 677, 'column': 8, 'index': 19348}","  675 |
  676 |       it('should be empty without hidden property', function (done) {
> 677 |         var cb = after(2, function (err, res, line) {
      |        ^ Global Variable
  678 |           if (err) return done(err)
  679 |           assert.strictEqual(line, '-')
  680 |           done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 683, 'column': 8, 'index': 19507}","  681 |         })
  682 |
> 683 |         var stream = createLineStream(function (line) {
      |        ^ Global Variable
  684 |           cb(null, null, line)
  685 |         })
  686 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 687, 'column': 8, 'index': 19606}","  685 |         })
  686 |
> 687 |         var server = createServer(':response-time', { stream: stream }, function (req, res, next) {
      |        ^ Global Variable
  688 |           delete req._startAt
