file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/vulnerabilities.spec.js,Conditional Test Logic,"{'line': 426, 'column': 6, 'index': 15258}","  424 |       const str = 'Hello World!';
      |        ^ Duplicate Assert
  533 |         expect(results[0].deviceToken).toEqual(u);
  534 |         done();
  535 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 532, 'column': 8, 'index': 16730}","  530 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  531 |       .then(results => {
> 532 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  533 |         expect(results[0].deviceToken).toEqual(u);
  534 |         done();
  535 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 586, 'column': 8, 'index': 18259}","  584 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  585 |       .then(results => {
> 586 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  587 |         input = {
  588 |           custom: 'allowed',
  589 |         };"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 586, 'column': 8, 'index': 18259}","  584 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  585 |       .then(results => {
> 586 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  587 |         input = {
  588 |           custom: 'allowed',
  589 |         };"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 600, 'column': 8, 'index': 18656}","  598 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  599 |       .then(results => {
> 600 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  601 |         expect(results[0]['custom']).toEqual('allowed');
  602 |         done();
  603 |       });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 600, 'column': 8, 'index': 18656}","  598 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  599 |       .then(results => {
> 600 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  601 |         expect(results[0]['custom']).toEqual('allowed');
  602 |         done();
  603 |       });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 631, 'column': 4, 'index': 19592}","  629 |       {}
  630 |     );
> 631 |     expect(results.length).toEqual(1);
      |    ^ Duplicate Assert
  632 |     const firstObject = results[0];
  633 |
  634 |     results = await database.adapter.find("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 631, 'column': 4, 'index': 19592}","  629 |       {}
  630 |     );
> 631 |     expect(results.length).toEqual(1);
      |    ^ Duplicate Assert
  632 |     const firstObject = results[0];
  633 |
  634 |     results = await database.adapter.find("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 640, 'column': 4, 'index': 19814}","  638 |       {}
  639 |     );
> 640 |     expect(results.length).toEqual(1);
      |    ^ Duplicate Assert
  641 |     const secondObject = results[0];
  642 |
  643 |     // Update second installation to conflict with first installation"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 640, 'column': 4, 'index': 19814}","  638 |       {}
  639 |     );
> 640 |     expect(results.length).toEqual(1);
      |    ^ Duplicate Assert
  641 |     const secondObject = results[0];
  642 |
  643 |     // Update second installation to conflict with first installation"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 662, 'column': 4, 'index': 20364}","  660 |       {}
  661 |     );
> 662 |     expect(results.length).toEqual(0);
      |    ^ Duplicate Assert
  663 |   });
  664 |
  665 |   it('update ios device token with duplicate device token', done => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 695, 'column': 8, 'index': 21357}","  693 |       )
  694 |       .then(results => {
> 695 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  696 |         firstObject = results[0];
  697 |       })
  698 |       .then(() => delay(100))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 695, 'column': 8, 'index': 21357}","  693 |       )
  694 |       .then(results => {
> 695 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  696 |         firstObject = results[0];
  697 |       })
  698 |       .then(() => delay(100))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 708, 'column': 8, 'index': 21677}","  706 |       )
  707 |       .then(results => {
> 708 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  709 |         secondObject = results[0];
  710 |         // Update second installation to conflict with first installation id
  711 |         input = {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 708, 'column': 8, 'index': 21677}","  706 |       )
  707 |       .then(results => {
> 708 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  709 |         secondObject = results[0];
  710 |         // Update second installation to conflict with first installation id
  711 |         input = {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 734, 'column': 8, 'index': 22403}","  732 |       .then(results => {
  733 |         // The first object should have been deleted
> 734 |         expect(results.length).toEqual(0);
      |        ^ Duplicate Assert
  735 |         done();
  736 |       })
  737 |       .catch(error => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 784, 'column': 8, 'index': 24087}","  782 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  783 |       .then(results => {
> 784 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  785 |         input = {
  786 |           deviceToken: t,
  787 |           channels: [],"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 784, 'column': 8, 'index': 24087}","  782 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  783 |       .then(results => {
> 784 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  785 |         input = {
  786 |           deviceToken: t,
  787 |           channels: [],"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 799, 'column': 8, 'index': 24505}","  797 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  798 |       .then(results => {
> 799 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  800 |         expect(results[0].installationId).toEqual(installId);
  801 |         expect(results[0].deviceToken).toEqual(t);
  802 |         expect(results[0].channels.length).toEqual(0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 799, 'column': 8, 'index': 24505}","  797 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  798 |       .then(results => {
> 799 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  800 |         expect(results[0].installationId).toEqual(installId);
  801 |         expect(results[0].deviceToken).toEqual(t);
  802 |         expect(results[0].channels.length).toEqual(0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 831, 'column': 8, 'index': 25517}","  829 |       )
  830 |       .then(results => {
> 831 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  832 |         input = {
  833 |           deviceToken: t,
  834 |           installationId: installId,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 831, 'column': 8, 'index': 25517}","  829 |       )
  830 |       .then(results => {
> 831 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  832 |         input = {
  833 |           deviceToken: t,
  834 |           installationId: installId,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 847, 'column': 8, 'index': 25977}","  845 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  846 |       .then(results => {
> 847 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  848 |         expect(results[0].installationId).toEqual(installId);
  849 |         expect(results[0].deviceToken).toEqual(t);
  850 |         expect(results[0].deviceType).toEqual('ios');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 847, 'column': 8, 'index': 25977}","  845 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  846 |       .then(results => {
> 847 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  848 |         expect(results[0].installationId).toEqual(installId);
  849 |         expect(results[0].deviceToken).toEqual(t);
  850 |         expect(results[0].deviceType).toEqual('ios');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 925, 'column': 8, 'index': 28474}","  923 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  924 |       .then(results => {
> 925 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  926 |         installObj = results[0];
  927 |         input = {
  928 |           deviceToken: t,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 925, 'column': 8, 'index': 28474}","  923 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  924 |       .then(results => {
> 925 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  926 |         installObj = results[0];
  927 |         input = {
  928 |           deviceToken: t,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 937, 'column': 8, 'index': 28866}","  935 |       )
  936 |       .then(results => {
> 937 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  938 |         tokenObj = results[0];
  939 |         input = {
  940 |           installationId: installId,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 937, 'column': 8, 'index': 28866}","  935 |       )
  936 |       .then(results => {
> 937 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  938 |         tokenObj = results[0];
  939 |         input = {
  940 |           installationId: installId,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 961, 'column': 8, 'index': 29451}","  959 |       )
  960 |       .then(results => {
> 961 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  962 |         expect(results[0].installationId).toEqual(installId);
  963 |         expect(results[0].deviceToken).toEqual(t);
  964 |         done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 961, 'column': 8, 'index': 29451}","  959 |       )
  960 |       .then(results => {
> 961 |         expect(results.length).toEqual(1);
      |        ^ Duplicate Assert
  962 |         expect(results[0].installationId).toEqual(installId);
  963 |         expect(results[0].deviceToken).toEqual(t);
  964 |         done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 1058, 'column': 8, 'index': 32864}","  1056 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  1057 |       .then(results => {
> 1058 |         expect(results.length).toEqual(1);
       |        ^ Duplicate Assert
  1059 |         input = {
  1060 |           installationId: installId,
  1061 |           deviceToken: t,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 1058, 'column': 8, 'index': 32864}","  1056 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  1057 |       .then(results => {
> 1058 |         expect(results.length).toEqual(1);
       |        ^ Duplicate Assert
  1059 |         input = {
  1060 |           installationId: installId,
  1061 |           deviceToken: t,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 1068, 'column': 8, 'index': 33229}","  1066 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  1067 |       .then(results => {
> 1068 |         expect(results.length).toEqual(1);
       |        ^ Duplicate Assert
  1069 |         expect(results[0].deviceToken).toEqual(t);
  1070 |         expect(results[0].installationId).toEqual(installId);
  1071 |         done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Duplicate Assert,"{'line': 1068, 'column': 8, 'index': 33229}","  1066 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  1067 |       .then(results => {
> 1068 |         expect(results.length).toEqual(1);
       |        ^ Duplicate Assert
  1069 |         expect(results[0].deviceToken).toEqual(t);
  1070 |         expect(results[0].installationId).toEqual(installId);
  1071 |         done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 40, 'column': 39, 'index': 1257}","  38 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  39 |       .then(results => {
> 40 |         expect(results.length).toEqual(1);
     |                                       ^ Magic Number
  41 |         const obj = results[0];
  42 |         expect(obj.installationId).toEqual(installId);
  43 |         expect(obj.deviceType).toEqual(device);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 64, 'column': 39, 'index': 1992}","  62 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  63 |       .then(results => {
> 64 |         expect(results.length).toEqual(1);
     |                                       ^ Magic Number
  65 |         const obj = results[0];
  66 |         expect(obj.deviceToken).toEqual(t);
  67 |         expect(obj.deviceType).toEqual(device);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 88, 'column': 39, 'index': 2717}","  86 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  87 |       .then(results => {
> 88 |         expect(results.length).toEqual(1);
     |                                       ^ Magic Number
  89 |         const obj = results[0];
  90 |         expect(obj.installationId).toEqual(installId);
  91 |         expect(obj.deviceType).toEqual(device);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 113, 'column': 39, 'index': 3490}","  111 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  112 |       .then(results => {
> 113 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  114 |         const obj = results[0];
  115 |         expect(obj.installationId).toEqual(installId);
  116 |         expect(obj.deviceType).toEqual(device);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 118, 'column': 44, 'index': 3728}","  116 |         expect(obj.deviceType).toEqual(device);
  117 |         expect(typeof obj.channels).toEqual('object');
> 118 |         expect(obj.channels.length).toEqual(2);
      |                                            ^ Magic Number
  119 |         expect(obj.channels[0]).toEqual('foo');
  120 |         expect(obj.channels[1]).toEqual('bar');
  121 |         done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 142, 'column': 39, 'index': 4463}","  140 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  141 |       .then(results => {
> 142 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  143 |         const obj = results[0];
  144 |         expect(obj.deviceToken).toEqual(t);
  145 |         expect(obj.deviceType).toEqual(device);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 147, 'column': 44, 'index': 4690}","  145 |         expect(obj.deviceType).toEqual(device);
  146 |         expect(typeof obj.channels).toEqual('object');
> 147 |         expect(obj.channels.length).toEqual(2);
      |                                            ^ Magic Number
  148 |         expect(obj.channels[0]).toEqual('foo');
  149 |         expect(obj.channels[1]).toEqual('bar');
  150 |         done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 177, 'column': 32, 'index': 5492}","  175 |       })
  176 |       .catch(error => {
> 177 |         expect(error.code).toBe(119);
      |                                ^ Magic Number
  178 |         expect(error.message).toBe(
  179 |           ""Clients aren't allowed to perform the find operation on the installation collection.""
  180 |         );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 199, 'column': 39, 'index': 6203}","  197 |       })
  198 |       .then(results => {
> 199 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  200 |         const obj = results[0].toJSON();
  201 |         expect(obj.installationId).toEqual(installId);
  202 |         expect(obj.deviceType).toEqual(device);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 223, 'column': 35, 'index': 6842}","  221 |       })
  222 |       .catch(error => {
> 223 |         expect(error.code).toEqual(135);
      |                                   ^ Magic Number
  224 |         done();
  225 |       });
  226 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 241, 'column': 35, 'index': 7339}","  239 |       })
  240 |       .catch(error => {
> 241 |         expect(error.code).toEqual(135);
      |                                   ^ Magic Number
  242 |         done();
  243 |       });
  244 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 258, 'column': 39, 'index': 7872}","  256 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  257 |       .then(results => {
> 258 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  259 |         const obj = results[0];
  260 |         expect(obj.custom).toEqual('allowed');
  261 |         done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 285, 'column': 39, 'index': 8723}","  283 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  284 |       .then(results => {
> 285 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  286 |         firstObject = results[0];
  287 |         delete input.deviceToken;
  288 |         delete input.channels;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 294, 'column': 39, 'index': 9096}","  292 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  293 |       .then(results => {
> 294 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  295 |         secondObject = results[0];
  296 |         expect(firstObject._id).toEqual(secondObject._id);
  297 |         expect(secondObject.channels.length).toEqual(2);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 297, 'column': 53, 'index': 9247}","  295 |         secondObject = results[0];
  296 |         expect(firstObject._id).toEqual(secondObject._id);
> 297 |         expect(secondObject.channels.length).toEqual(2);
      |                                                     ^ Magic Number
  298 |         expect(secondObject.foo).toEqual('bar');
  299 |         done();
  300 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 328, 'column': 39, 'index': 10142}","  326 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  327 |       .then(results => {
> 328 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  329 |         firstObject = results[0];
  330 |         return rest.create(config, auth.nobody(config), '_Installation', input2);
  331 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 334, 'column': 39, 'index': 10421}","  332 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  333 |       .then(results => {
> 334 |         expect(results.length).toEqual(2);
      |                                       ^ Magic Number
  335 |         if (results[0]['_id'] == firstObject._id) {
  336 |           secondObject = results[1];
  337 |         } else {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 344, 'column': 39, 'index': 10819}","  342 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  343 |       .then(results => {
> 344 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  345 |         expect(results[0]['_id']).toEqual(secondObject._id);
  346 |         done();
  347 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 451, 'column': 39, 'index': 14232}","  449 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  450 |       .then(results => {
> 451 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  452 |         input = { installationId: installId2 };
  453 |         return rest.update(
  454 |           config,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 466, 'column': 35, 'index': 14636}","  464 |       })
  465 |       .catch(error => {
> 466 |         expect(error.code).toEqual(136);
      |                                   ^ Magic Number
  467 |         done();
  468 |       });
  469 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 483, 'column': 39, 'index': 15247}","  481 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  482 |       .then(results => {
> 483 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  484 |         input = { deviceToken: b };
  485 |         return rest.update(
  486 |           config,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 497, 'column': 35, 'index': 15623}","  495 |       })
  496 |       .catch(error => {
> 497 |         expect(error.code).toEqual(136);
      |                                   ^ Magic Number
  498 |         done();
  499 |       });
  500 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 516, 'column': 39, 'index': 16301}","  514 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  515 |       .then(results => {
> 516 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  517 |         input = {
  518 |           installationId: installId,
  519 |           deviceToken: u,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 532, 'column': 39, 'index': 16761}","  530 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  531 |       .then(results => {
> 532 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  533 |         expect(results[0].deviceToken).toEqual(u);
  534 |         done();
  535 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 553, 'column': 39, 'index': 17375}","  551 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  552 |       .then(results => {
> 553 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  554 |         input = {
  555 |           deviceType: 'ios',
  556 |         };"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 570, 'column': 35, 'index': 17793}","  568 |       })
  569 |       .catch(error => {
> 570 |         expect(error.code).toEqual(136);
      |                                   ^ Magic Number
  571 |         done();
  572 |       });
  573 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 586, 'column': 39, 'index': 18290}","  584 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  585 |       .then(results => {
> 586 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  587 |         input = {
  588 |           custom: 'allowed',
  589 |         };"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 600, 'column': 39, 'index': 18687}","  598 |       .then(() => database.adapter.find('_Installation', installationSchema, {}, {}))
  599 |       .then(results => {
> 600 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  601 |         expect(results[0]['custom']).toEqual('allowed');
  602 |         done();
  603 |       });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 631, 'column': 35, 'index': 19623}","  629 |       {}
  630 |     );
> 631 |     expect(results.length).toEqual(1);
      |                                   ^ Magic Number
  632 |     const firstObject = results[0];
  633 |
  634 |     results = await database.adapter.find("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 640, 'column': 35, 'index': 19845}","  638 |       {}
  639 |     );
> 640 |     expect(results.length).toEqual(1);
      |                                   ^ Magic Number
  641 |     const secondObject = results[0];
  642 |
  643 |     // Update second installation to conflict with first installation"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 662, 'column': 35, 'index': 20395}","  660 |       {}
  661 |     );
> 662 |     expect(results.length).toEqual(0);
      |                                   ^ Magic Number
  663 |   });
  664 |
  665 |   it('update ios device token with duplicate device token', done => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 695, 'column': 39, 'index': 21388}","  693 |       )
  694 |       .then(results => {
> 695 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  696 |         firstObject = results[0];
  697 |       })
  698 |       .then(() => delay(100))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 708, 'column': 39, 'index': 21708}","  706 |       )
  707 |       .then(results => {
> 708 |         expect(results.length).toEqual(1);
      |                                       ^ Magic Number
  709 |         secondObject = results[0];
  710 |         // Update second installation to conflict with first installation id
  711 |         input = {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/ParseInstallation.spec.js,Magic Number,"{'line': 734, 'column': 39, 'index': 22434}","  732 |       .then(results => {
  733 |         // The first object should have been deleted
