file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/utils.test.js,Duplicate Assert,"{'line': 28, 'column': 2, 'index': 845}","  26 |   const instance = {}
  366 |   expect(a.subtract('1', 'h').hour()).toBe(5)
> 367 |   expect(a.subtract('1', 'd').date()).toBe(11)
      |                                           ^ Magic Number
  368 |   expect(a.subtract('1', 'w').date()).toBe(5)
  369 |   expect(a.subtract('1', 'M').month()).toBe(8)
  370 |   expect(a.subtract('1', 'y').year()).toBe(2010)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 368, 'column': 43, 'index': 9305}","  366 |   expect(a.subtract('1', 'h').hour()).toBe(5)
  367 |   expect(a.subtract('1', 'd').date()).toBe(11)
> 368 |   expect(a.subtract('1', 'w').date()).toBe(5)
      |                                           ^ Magic Number
  369 |   expect(a.subtract('1', 'M').month()).toBe(8)
  370 |   expect(a.subtract('1', 'y').year()).toBe(2010)
  371 |   expect(a.subtract('1', 'Q').month()).toBe(6)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 369, 'column': 44, 'index': 9352}","  367 |   expect(a.subtract('1', 'd').date()).toBe(11)
  368 |   expect(a.subtract('1', 'w').date()).toBe(5)
> 369 |   expect(a.subtract('1', 'M').month()).toBe(8)
      |                                            ^ Magic Number
  370 |   expect(a.subtract('1', 'y').year()).toBe(2010)
  371 |   expect(a.subtract('1', 'Q').month()).toBe(6)
  372 | })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 370, 'column': 43, 'index': 9398}","  368 |   expect(a.subtract('1', 'w').date()).toBe(5)
  369 |   expect(a.subtract('1', 'M').month()).toBe(8)
> 370 |   expect(a.subtract('1', 'y').year()).toBe(2010)
      |                                           ^ Magic Number
  371 |   expect(a.subtract('1', 'Q').month()).toBe(6)
  372 | })
  373 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 371, 'column': 44, 'index': 9448}","  369 |   expect(a.subtract('1', 'M').month()).toBe(8)
  370 |   expect(a.subtract('1', 'y').year()).toBe(2010)
> 371 |   expect(a.subtract('1', 'Q').month()).toBe(6)
      |                                            ^ Magic Number
  372 | })
  373 |
  374 | it('add decimal values of days and months', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 375, 'column': 59, 'index': 9566}","  373 |
  374 | it('add decimal values of days and months', () => {
> 375 |   expect(dayjs([2016, 4, 3]).add(1.6, 'days').date()).toBe(5)
      |                                                           ^ Magic Number
  376 |   expect(dayjs([2016, 4, 3]).add(-1.6, 'days').date()).toBe(1)
  377 |   expect(dayjs([2016, 4, 1]).add(-1.6, 'days').date()).toBe(30)
  378 |   expect(dayjs([2016, 4, 3]).add(1.6, 'months').month()).toBe(4)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 376, 'column': 60, 'index': 9629}","  374 | it('add decimal values of days and months', () => {
  375 |   expect(dayjs([2016, 4, 3]).add(1.6, 'days').date()).toBe(5)
> 376 |   expect(dayjs([2016, 4, 3]).add(-1.6, 'days').date()).toBe(1)
      |                                                            ^ Magic Number
  377 |   expect(dayjs([2016, 4, 1]).add(-1.6, 'days').date()).toBe(30)
  378 |   expect(dayjs([2016, 4, 3]).add(1.6, 'months').month()).toBe(4)
  379 |   expect(dayjs([2016, 4, 3]).add(-1.6, 'months').month()).toBe(1)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 377, 'column': 60, 'index': 9692}","  375 |   expect(dayjs([2016, 4, 3]).add(1.6, 'days').date()).toBe(5)
  376 |   expect(dayjs([2016, 4, 3]).add(-1.6, 'days').date()).toBe(1)
> 377 |   expect(dayjs([2016, 4, 1]).add(-1.6, 'days').date()).toBe(30)
      |                                                            ^ Magic Number
  378 |   expect(dayjs([2016, 4, 3]).add(1.6, 'months').month()).toBe(4)
  379 |   expect(dayjs([2016, 4, 3]).add(-1.6, 'months').month()).toBe(1)
  380 |   expect(dayjs([2016, 1, 3]).add(-1.6, 'months').month()).toBe(11)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 378, 'column': 62, 'index': 9758}","  376 |   expect(dayjs([2016, 4, 3]).add(-1.6, 'days').date()).toBe(1)
  377 |   expect(dayjs([2016, 4, 1]).add(-1.6, 'days').date()).toBe(30)
> 378 |   expect(dayjs([2016, 4, 3]).add(1.6, 'months').month()).toBe(4)
      |                                                              ^ Magic Number
  379 |   expect(dayjs([2016, 4, 3]).add(-1.6, 'months').month()).toBe(1)
  380 |   expect(dayjs([2016, 1, 3]).add(-1.6, 'months').month()).toBe(11)
  381 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'days').date()).toBe(1)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 379, 'column': 63, 'index': 9824}","  377 |   expect(dayjs([2016, 4, 1]).add(-1.6, 'days').date()).toBe(30)
  378 |   expect(dayjs([2016, 4, 3]).add(1.6, 'months').month()).toBe(4)
> 379 |   expect(dayjs([2016, 4, 3]).add(-1.6, 'months').month()).toBe(1)
      |                                                               ^ Magic Number
  380 |   expect(dayjs([2016, 1, 3]).add(-1.6, 'months').month()).toBe(11)
  381 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'days').date()).toBe(1)
  382 |   expect(dayjs([2016, 4, 2]).subtract(1.6, 'days').date()).toBe(31)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 380, 'column': 63, 'index': 9890}","  378 |   expect(dayjs([2016, 4, 3]).add(1.6, 'months').month()).toBe(4)
  379 |   expect(dayjs([2016, 4, 3]).add(-1.6, 'months').month()).toBe(1)
> 380 |   expect(dayjs([2016, 1, 3]).add(-1.6, 'months').month()).toBe(11)
      |                                                               ^ Magic Number
  381 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'days').date()).toBe(1)
  382 |   expect(dayjs([2016, 4, 2]).subtract(1.6, 'days').date()).toBe(31)
  383 |   expect(dayjs([2016, 2, 1]).subtract(1.1, 'days').date()).toBe(31)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 381, 'column': 64, 'index': 9958}","  379 |   expect(dayjs([2016, 4, 3]).add(-1.6, 'months').month()).toBe(1)
  380 |   expect(dayjs([2016, 1, 3]).add(-1.6, 'months').month()).toBe(11)
> 381 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'days').date()).toBe(1)
      |                                                                ^ Magic Number
  382 |   expect(dayjs([2016, 4, 2]).subtract(1.6, 'days').date()).toBe(31)
  383 |   expect(dayjs([2016, 2, 1]).subtract(1.1, 'days').date()).toBe(31)
  384 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'days').date()).toBe(5)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 382, 'column': 64, 'index': 10025}","  380 |   expect(dayjs([2016, 1, 3]).add(-1.6, 'months').month()).toBe(11)
  381 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'days').date()).toBe(1)
> 382 |   expect(dayjs([2016, 4, 2]).subtract(1.6, 'days').date()).toBe(31)
      |                                                                ^ Magic Number
  383 |   expect(dayjs([2016, 2, 1]).subtract(1.1, 'days').date()).toBe(31)
  384 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'days').date()).toBe(5)
  385 |   expect(dayjs([2016, 4, 30]).subtract(-1.6, 'days').date()).toBe(2)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 383, 'column': 64, 'index': 10093}","  381 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'days').date()).toBe(1)
  382 |   expect(dayjs([2016, 4, 2]).subtract(1.6, 'days').date()).toBe(31)
> 383 |   expect(dayjs([2016, 2, 1]).subtract(1.1, 'days').date()).toBe(31)
      |                                                                ^ Magic Number
  384 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'days').date()).toBe(5)
  385 |   expect(dayjs([2016, 4, 30]).subtract(-1.6, 'days').date()).toBe(2)
  386 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'months').month()).toBe(1)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 384, 'column': 65, 'index': 10162}","  382 |   expect(dayjs([2016, 4, 2]).subtract(1.6, 'days').date()).toBe(31)
  383 |   expect(dayjs([2016, 2, 1]).subtract(1.1, 'days').date()).toBe(31)
> 384 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'days').date()).toBe(5)
      |                                                                 ^ Magic Number
  385 |   expect(dayjs([2016, 4, 30]).subtract(-1.6, 'days').date()).toBe(2)
  386 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'months').month()).toBe(1)
  387 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'months').month()).toBe(4)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 385, 'column': 66, 'index': 10231}","  383 |   expect(dayjs([2016, 2, 1]).subtract(1.1, 'days').date()).toBe(31)
  384 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'days').date()).toBe(5)
> 385 |   expect(dayjs([2016, 4, 30]).subtract(-1.6, 'days').date()).toBe(2)
      |                                                                  ^ Magic Number
  386 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'months').month()).toBe(1)
  387 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'months').month()).toBe(4)
  388 |   expect(dayjs([2016, 12, 31]).subtract(-1.6, 'months').month()).toBe(0)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 386, 'column': 67, 'index': 10301}","  384 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'days').date()).toBe(5)
  385 |   expect(dayjs([2016, 4, 30]).subtract(-1.6, 'days').date()).toBe(2)
> 386 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'months').month()).toBe(1)
      |                                                                   ^ Magic Number
  387 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'months').month()).toBe(4)
  388 |   expect(dayjs([2016, 12, 31]).subtract(-1.6, 'months').month()).toBe(0)
  389 |   expect(dayjs([2016, 1, 1]).add(1.6, 'years').format('YYYY-MM-DD')).toBe('2017-01-01')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 387, 'column': 68, 'index': 10372}","  385 |   expect(dayjs([2016, 4, 30]).subtract(-1.6, 'days').date()).toBe(2)
  386 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'months').month()).toBe(1)
> 387 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'months').month()).toBe(4)
      |                                                                    ^ Magic Number
  388 |   expect(dayjs([2016, 12, 31]).subtract(-1.6, 'months').month()).toBe(0)
  389 |   expect(dayjs([2016, 1, 1]).add(1.6, 'years').format('YYYY-MM-DD')).toBe('2017-01-01')
  390 |   expect(dayjs([2016, 7, 1]).add(1.6, 'years').format('YYYY-MM-DD')).toBe('2017-07-01')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/objectSupport.test.js,Magic Number,"{'line': 388, 'column': 70, 'index': 10445}","  386 |   expect(dayjs([2016, 4, 3]).subtract(1.6, 'months').month()).toBe(1)
  387 |   expect(dayjs([2016, 4, 3]).subtract(-1.6, 'months').month()).toBe(4)
> 388 |   expect(dayjs([2016, 12, 31]).subtract(-1.6, 'months').month()).toBe(0)
      |                                                                      ^ Magic Number
  389 |   expect(dayjs([2016, 1, 1]).add(1.6, 'years').format('YYYY-MM-DD')).toBe('2017-01-01')
  390 |   expect(dayjs([2016, 7, 1]).add(1.6, 'years').format('YYYY-MM-DD')).toBe('2017-07-01')
  391 |   expect(dayjs([2016, 1, 1]).add(1.1, 'quarters').format('YYYY-MM-DD')).toBe('2016-04-01')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/negativeYear.test.js,Magic Number,"{'line': 35, 'column': 44, 'index': 1002}","  33 |
  34 |   it('does not parse non-negative years', () => {
> 35 |     expect(dayjs('2020-01-01').year()).toBe(2020)
     |                                            ^ Magic Number
  36 |   })
  37 |
  38 |   it('works with other plugins', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localizedFormat.test.js,Conditional Test Logic,"{'line': 21, 'column': 42, 'index': 521}","  19 |   expect(dayjs.en).toBeDefined()
  20 |   expect(dayjs.en.formats).toBeDefined();
> 21 |   ['LT', 'LTS', 'L', 'LL', 'LLL', 'LLLL'].forEach(option =>
     |                                          ^ Conditional Test Logic
  22 |     expect(dayjs.en.formats[option]).toBeDefined())
  23 | })
  24 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localizedFormat.test.js,Conditional Test Logic,"{'line': 54, 'column': 42, 'index': 1499}","  52 |   const { formats } = dayjs.en
  53 |   const date = dayjs();
> 54 |   ['LT', 'LTS', 'L', 'LL', 'LLL', 'LLLL'].forEach(option =>
     |                                          ^ Conditional Test Logic
  55 |     expect(date.format(option)).toBe(date.format(formats[option])))
  56 | })
  57 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localizedFormat.test.js,Conditional Test Logic,"{'line': 62, 'column': 42, 'index': 1770}","  60 |   const actualDate = dayjs(date)
  61 |   const expectedDate = moment(date);
> 62 |   ['LT', 'LTS', 'L', 'LL', 'LLL', 'LLLL'].forEach(option =>
     |                                          ^ Conditional Test Logic
  63 |     expect(actualDate.format(option)).toBe(expectedDate.format(option)))
  64 | })
  65 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localizedFormat.test.js,Conditional Test Logic,"{'line': 96, 'column': 29, 'index': 2833}","  94 |   const date = new Date()
  95 |   const znDate = dayjs(date, { locale: znCn });
> 96 |   ['l', 'll', 'lll', 'llll'].forEach(option => expect(znDate.format(option)).toBe(znDate.format(znCn.formats[option])))
     |                             ^ Conditional Test Logic
  97 | })
  98 |
  99 | it('Uses fallback to xx if xx-yy not available', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localizedFormat.test.js,Conditional Test Logic,"{'line': 113, 'column': 29, 'index': 3410}","  111 |   const spanishDate = dayjs(date, { locale: es });
  112 |
> 113 |   ['l', 'll', 'lll', 'llll'].forEach((option) => {
      |                             ^ Conditional Test Logic
  114 |     const upperCaseFormat = es.formats[option.toUpperCase()]
  115 |     const adaptedFormat = upperCaseFormat.replace(/(\[[^\]]+])|(MMMM|MM|DD|dddd)/g, (_, a, b) => a || b.slice(1))
  116 |     expect(spanishDate.format(option)).toBe(spanishDate.format(adaptedFormat))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localeData.test.js,Conditional Test Logic,"{'line': 22, 'column': 24, 'index': 508}","  20 |
  21 | describe('Instance localeData', () => {
> 22 |   ['zh-cn', 'en', 'fr'].forEach((lo) => {
     |                        ^ Conditional Test Logic
  23 |     it(`Locale: ${lo}`, () => {
  24 |       dayjs.locale(lo)
  25 |       moment.locale(lo)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localeData.test.js,Conditional Test Logic,"{'line': 53, 'column': 24, 'index': 2010}","  51 |
  52 | it('Global localeData', () => {
> 53 |   ['zh-cn', 'en', 'fr'].forEach((lo) => {
     |                        ^ Conditional Test Logic
  54 |     dayjs.locale(lo)
  55 |     moment.locale(lo)
  56 |     const dayjsLocaleData = dayjs.localeData()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localeData.test.js,Conditional Test Logic,"{'line': 73, 'column': 24, 'index': 2960}","  71 |
  72 | it('Listing the months and weekdays', () => {
> 73 |   ['zh-cn', 'en', 'fr'].forEach((lo) => {
     |                        ^ Conditional Test Logic
  74 |     dayjs.locale(lo)
  75 |     moment.locale(lo)
  76 |     expect(dayjs.months()).toEqual(moment.months())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localeData.test.js,Duplicate Assert,"{'line': 98, 'column': 2, 'index': 3858}","   96 |   dayjs.locale('fr')
   97 |   moment.locale('fr')
>  98 |   expect(dayjs.weekdays(true)).toEqual(moment.weekdays(true))
      |  ^ Duplicate Assert
   99 |   expect(dayjs.weekdaysShort(true)).toEqual(moment.weekdaysShort(true))
  100 |   expect(dayjs.weekdaysMin(true)).toEqual(moment.weekdaysMin(true))
  101 |   expect(dayjs.weekdays()).not.toEqual(dayjs.weekdays(true))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localeData.test.js,Duplicate Assert,"{'line': 98, 'column': 2, 'index': 3858}","   96 |   dayjs.locale('fr')
   97 |   moment.locale('fr')
>  98 |   expect(dayjs.weekdays(true)).toEqual(moment.weekdays(true))
      |  ^ Duplicate Assert
   99 |   expect(dayjs.weekdaysShort(true)).toEqual(moment.weekdaysShort(true))
  100 |   expect(dayjs.weekdaysMin(true)).toEqual(moment.weekdaysMin(true))
  101 |   expect(dayjs.weekdays()).not.toEqual(dayjs.weekdays(true))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localeData.test.js,Duplicate Assert,"{'line': 104, 'column': 2, 'index': 4164}","  102 |   dayjs.locale('en')
  103 |   moment.locale('en')
> 104 |   expect(dayjs.weekdays(true)).toEqual(moment.weekdays(true))
      |  ^ Duplicate Assert
  105 | })
  106 |
  107 | it('meridiem', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/localeData.test.js,Duplicate Assert,"{'line': 104, 'column': 2, 'index': 4164}","  102 |   dayjs.locale('en')
  103 |   moment.locale('en')
> 104 |   expect(dayjs.weekdays(true)).toEqual(moment.weekdays(true))
      |  ^ Duplicate Assert
  105 | })
  106 |
  107 | it('meridiem', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 18, 'column': 46, 'index': 398}","  16 |
  17 | it('isoWeeksInYear', () => {
> 18 |   expect(dayjs('2004').isoWeeksInYear()).toBe(53)
     |                                              ^ Magic Number
  19 |   expect(dayjs('2005').isoWeeksInYear()).toBe(52)
  20 |   expect(dayjs('2006').isoWeeksInYear()).toBe(52)
  21 |   expect(dayjs('2007').isoWeeksInYear()).toBe(52)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 19, 'column': 46, 'index': 448}","  17 | it('isoWeeksInYear', () => {
  18 |   expect(dayjs('2004').isoWeeksInYear()).toBe(53)
> 19 |   expect(dayjs('2005').isoWeeksInYear()).toBe(52)
     |                                              ^ Magic Number
  20 |   expect(dayjs('2006').isoWeeksInYear()).toBe(52)
  21 |   expect(dayjs('2007').isoWeeksInYear()).toBe(52)
  22 |   expect(dayjs('2008').isoWeeksInYear()).toBe(52)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 20, 'column': 46, 'index': 498}","  18 |   expect(dayjs('2004').isoWeeksInYear()).toBe(53)
  19 |   expect(dayjs('2005').isoWeeksInYear()).toBe(52)
> 20 |   expect(dayjs('2006').isoWeeksInYear()).toBe(52)
     |                                              ^ Magic Number
  21 |   expect(dayjs('2007').isoWeeksInYear()).toBe(52)
  22 |   expect(dayjs('2008').isoWeeksInYear()).toBe(52)
  23 |   expect(dayjs('2009').isoWeeksInYear()).toBe(53)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 21, 'column': 46, 'index': 548}","  19 |   expect(dayjs('2005').isoWeeksInYear()).toBe(52)
  20 |   expect(dayjs('2006').isoWeeksInYear()).toBe(52)
> 21 |   expect(dayjs('2007').isoWeeksInYear()).toBe(52)
     |                                              ^ Magic Number
  22 |   expect(dayjs('2008').isoWeeksInYear()).toBe(52)
  23 |   expect(dayjs('2009').isoWeeksInYear()).toBe(53)
  24 |   expect(dayjs('2010').isoWeeksInYear()).toBe(52)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 22, 'column': 46, 'index': 598}","  20 |   expect(dayjs('2006').isoWeeksInYear()).toBe(52)
  21 |   expect(dayjs('2007').isoWeeksInYear()).toBe(52)
> 22 |   expect(dayjs('2008').isoWeeksInYear()).toBe(52)
     |                                              ^ Magic Number
  23 |   expect(dayjs('2009').isoWeeksInYear()).toBe(53)
  24 |   expect(dayjs('2010').isoWeeksInYear()).toBe(52)
  25 |   expect(dayjs('2011').isoWeeksInYear()).toBe(52)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 23, 'column': 46, 'index': 648}","  21 |   expect(dayjs('2007').isoWeeksInYear()).toBe(52)
  22 |   expect(dayjs('2008').isoWeeksInYear()).toBe(52)
> 23 |   expect(dayjs('2009').isoWeeksInYear()).toBe(53)
     |                                              ^ Magic Number
  24 |   expect(dayjs('2010').isoWeeksInYear()).toBe(52)
  25 |   expect(dayjs('2011').isoWeeksInYear()).toBe(52)
  26 |   expect(dayjs('2012').isoWeeksInYear()).toBe(52)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 24, 'column': 46, 'index': 698}","  22 |   expect(dayjs('2008').isoWeeksInYear()).toBe(52)
  23 |   expect(dayjs('2009').isoWeeksInYear()).toBe(53)
> 24 |   expect(dayjs('2010').isoWeeksInYear()).toBe(52)
     |                                              ^ Magic Number
  25 |   expect(dayjs('2011').isoWeeksInYear()).toBe(52)
  26 |   expect(dayjs('2012').isoWeeksInYear()).toBe(52)
  27 |   expect(dayjs('2013').isoWeeksInYear()).toBe(52)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 25, 'column': 46, 'index': 748}","  23 |   expect(dayjs('2009').isoWeeksInYear()).toBe(53)
  24 |   expect(dayjs('2010').isoWeeksInYear()).toBe(52)
> 25 |   expect(dayjs('2011').isoWeeksInYear()).toBe(52)
     |                                              ^ Magic Number
  26 |   expect(dayjs('2012').isoWeeksInYear()).toBe(52)
  27 |   expect(dayjs('2013').isoWeeksInYear()).toBe(52)
  28 |   expect(dayjs('2014').isoWeeksInYear()).toBe(52)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 26, 'column': 46, 'index': 798}","  24 |   expect(dayjs('2010').isoWeeksInYear()).toBe(52)
  25 |   expect(dayjs('2011').isoWeeksInYear()).toBe(52)
> 26 |   expect(dayjs('2012').isoWeeksInYear()).toBe(52)
     |                                              ^ Magic Number
  27 |   expect(dayjs('2013').isoWeeksInYear()).toBe(52)
  28 |   expect(dayjs('2014').isoWeeksInYear()).toBe(52)
  29 |   expect(dayjs('2015').isoWeeksInYear()).toBe(53)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 27, 'column': 46, 'index': 848}","  25 |   expect(dayjs('2011').isoWeeksInYear()).toBe(52)
  26 |   expect(dayjs('2012').isoWeeksInYear()).toBe(52)
> 27 |   expect(dayjs('2013').isoWeeksInYear()).toBe(52)
     |                                              ^ Magic Number
  28 |   expect(dayjs('2014').isoWeeksInYear()).toBe(52)
  29 |   expect(dayjs('2015').isoWeeksInYear()).toBe(53)
  30 | })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 28, 'column': 46, 'index': 898}","  26 |   expect(dayjs('2012').isoWeeksInYear()).toBe(52)
  27 |   expect(dayjs('2013').isoWeeksInYear()).toBe(52)
> 28 |   expect(dayjs('2014').isoWeeksInYear()).toBe(52)
     |                                              ^ Magic Number
  29 |   expect(dayjs('2015').isoWeeksInYear()).toBe(53)
  30 | })
  31 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeeksInYear.test.js,Magic Number,"{'line': 29, 'column': 46, 'index': 948}","  27 |   expect(dayjs('2013').isoWeeksInYear()).toBe(52)
  28 |   expect(dayjs('2014').isoWeeksInYear()).toBe(52)
> 29 |   expect(dayjs('2015').isoWeeksInYear()).toBe(53)
     |                                              ^ Magic Number
  30 | })
  31 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeek.test.js,Conditional Test Logic,"{'line': 40, 'column': 2, 'index': 1120}","  38 |   expect(dayjs().isoWeekday()).toBe(moment().isoWeekday())
  39 |   expect(dayjs('20200301').isoWeekday(1).valueOf()).toBe(moment('20200301').isoWeekday(1).valueOf()) // Sunday this.day() -> 0
> 40 |   for (let i = 0; i < 7; i += 1) {
     |  ^ Conditional Test Logic
  41 |     expect(dayjs().add(i, 'day').isoWeekday()).toBe(moment().add(i, 'day').isoWeekday())
  42 |     expect(dayjs().isoWeekday(i).valueOf()).toBe(moment().isoWeekday(i).valueOf())
  43 |     expect(dayjs().add(1, 'day').isoWeekday(i).valueOf()).toBe(moment().add(1, 'day').isoWeekday(i).valueOf())"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeek.test.js,Magic Number,"{'line': 48, 'column': 44, 'index': 1518}","  46 |
  47 | it('isoWeek of year', () => {
> 48 |   expect(dayjs().isoWeek(1).isoWeek()).toBe(1)
     |                                            ^ Magic Number
  49 |   expect(dayjs().isoWeek(27).isoWeek()).toBe(27)
  50 |
  51 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/plugin/isoWeek.test.js,Magic Number,"{'line': 49, 'column': 45, 'index': 1566}","  47 | it('isoWeek of year', () => {
  48 |   expect(dayjs().isoWeek(1).isoWeek()).toBe(1)
